precio,m2,dormitorios,banos,estacionamiento,enlace
550000,52,3,1,1,https://casas.mitula.cl/adform/24301-256-7359-7ab7e8211fa2-ac5a-19d4e64-a7b?page=7&pos=22&t_sec=1&t_pvid=e9614c1f-ff92-456a-9bbc-28e7451fcb9a&hd=false
750000,80,2,2,0,https://casas.mitula.cl/adform/24301-256-7363-e9b97a6be980-ac4a-19c9664-5b3c?page=4&pos=4&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
750000,94,3,2,1,https://casas.mitula.cl/adform/24301-256-7393-182a8080b048-8600-19c819a-f18d?page=12&pos=9&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
580000,60,2,2,0,https://casas.mitula.cl/adform/24301-256-739c-5449c0cfb41e-8b13-19d31b8-dbbd?page=2&pos=17&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
120000,95,3,2,0,https://casas.mitula.cl/adform/24301-256-73b4-c150bfec72b0-9e87-199c901-4b98?page=4&pos=5&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
120000,104,3,2,1,https://casas.mitula.cl/adform/24301-256-73be-4b7dd6e59e49-b3de-19625da-3e7?page=1&pos=18&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
485000,56,2,2,0,https://casas.mitula.cl/adform/24301-256-73c2-9a17cd7a4814-9474-19c04b5-5af0?page=6&pos=3&t_sec=1&t_pvid=d8b8cd06-36f6-4b7d-84d6-73b27ecd1dba&hd=false
500000,56,2,1,1,https://casas.mitula.cl/adform/24301-256-73cb-2357acaa4216-95b1-19dc152-c972?page=11&pos=2&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
120000,94,3,2,0,https://casas.mitula.cl/adform/24301-256-73d6-521832ace031-be64-199c901-5917?page=4&pos=15&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
400000,60,2,1,0,https://casas.mitula.cl/adform/24301-256-73e6-cce9e50d81bb-a7cb-19c5898-c740?page=13&pos=14&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
700000,100,3,2,1,https://casas.mitula.cl/adform/24301-256-73ea-fc3d69c5c2e0-be67-19cf978-9ef1?page=12&pos=22&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
600000,57,2,2,1,https://casas.mitula.cl/adform/24301-256-73f0-b0b8ea858b3b-b5a9-19a268d-f03b?page=7&pos=24&t_sec=1&t_pvid=e9614c1f-ff92-456a-9bbc-28e7451fcb9a&hd=false
900000,148,4,3,0,https://casas.mitula.cl/adform/24301-256-7407-b7bad6e91fe9-ab5b-199a509-e8a?page=17&pos=13&t_sec=1&t_pvid=ae3fb8b3-99b4-483d-9d8c-1e3f66935507&hd=false
490000,62,3,2,0,https://casas.mitula.cl/adform/24301-256-7415-ca45d0c235e2-adcb-19b05e1-6767?page=5&pos=27&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
680000,77,3,2,1,https://casas.mitula.cl/adform/24301-256-741e-ece157bb6003-9c98-19ac3b0-7e94?page=1&pos=23&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
430000,52,3,2,1,https://casas.mitula.cl/adform/24301-256-7420-2897a119624c-94b6-19ce8b9-a90a?page=8&pos=2&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
560000,176,2,2,0,https://casas.mitula.cl/adform/24301-256-742b-8ac860e948ed-ad89-19d494e-a135?page=6&pos=5&t_sec=1&t_pvid=d8b8cd06-36f6-4b7d-84d6-73b27ecd1dba&hd=false
500000,58,2,2,1,https://casas.mitula.cl/adform/24301-256-742d-65bb820f961-aff5-19ca476-34b7?page=14&pos=6&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
450000,58,3,2,0,https://casas.mitula.cl/adform/24301-256-742e-313d8524c57-b200-19db0ab-1e21?page=9&pos=5&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
500000,53,3,1,0,https://casas.mitula.cl/adform/24301-256-742f-c6d7242d49f1-919a-19d7271-2e3a?page=17&pos=3&t_sec=1&t_pvid=ae3fb8b3-99b4-483d-9d8c-1e3f66935507&hd=false
550000,58,2,2,1,https://casas.mitula.cl/adform/24301-256-7432-899d007bb4b6-a39c-1951022-54ef?page=2&pos=4&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
700000,67,2,2,1,https://casas.mitula.cl/adform/24301-256-7448-2432fb7b8042-c08a-199d384-dce6?page=1&pos=15&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
460000,58,3,2,1,https://casas.mitula.cl/adform/24301-256-7448-a61165723459-b078-19cc001-377c?page=7&pos=20&t_sec=1&t_pvid=e9614c1f-ff92-456a-9bbc-28e7451fcb9a&hd=false
550000,47,2,2,0,https://casas.mitula.cl/adform/24301-256-744e-1be7905d0512-afa6-19c88d0-737e?page=16&pos=1&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
490000,47,2,1,1,https://casas.mitula.cl/adform/24301-256-7474-8955bc2bc989-ad31-19cdd17-4980?page=12&pos=14&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
480000,43,1,1,1,https://casas.mitula.cl/adform/24301-256-7476-f83ca722e071-a115-19d9b8b-ef5d?page=9&pos=29&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
600000,60,2,2,1,https://casas.mitula.cl/adform/24301-256-747a-3f3f680edeb0-ad2b-19ce37a-d8ae?page=12&pos=23&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
580000,54,2,2,1,https://casas.mitula.cl/adform/24301-256-747e-9dc936ca8737-88df-19d1d17-4f8a?page=15&pos=20&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
500000,57,3,2,0,https://casas.mitula.cl/adform/24301-256-747e-f29433521c5e-825e-19cab48-88e6?page=13&pos=25&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
480000,44,2,1,1,https://casas.mitula.cl/adform/24301-256-748d-511adf9cf059-9154-19db4ac-57f1?page=15&pos=10&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
460000,30,2,1,0,https://casas.mitula.cl/adform/24301-256-749a-8623375401ec-b67f-19dd405-460c?page=17&pos=6&t_sec=1&t_pvid=ae3fb8b3-99b4-483d-9d8c-1e3f66935507&hd=false
400000,55,3,2,1,https://casas.mitula.cl/adform/24301-256-74a9-7a668410a417-9d81-19bed78-fe30?page=14&pos=21&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
480000,53,2,2,1,https://casas.mitula.cl/adform/24301-256-74b8-aea3be6bd06c-bd7d-19c49e7-ebdb?page=8&pos=23&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
370000,30,1,1,0,https://casas.mitula.cl/adform/24301-256-74b9-6674115ae4c7-a462-19de3ca-4c2f?page=3&pos=11&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
700000,97,3,2,0,https://casas.mitula.cl/adform/24301-256-74c4-95192f0dacb5-939a-19d2018-21a3?page=3&pos=21&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
490000,50,2,2,0,https://casas.mitula.cl/adform/24301-256-74d3-39a577f27a21-84a8-19cfa1d-946c?page=16&pos=11&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
650000,65,2,1,1,https://casas.mitula.cl/adform/24301-256-74ee-5ad62e61d9e2-864b-19dc153-1d41?page=14&pos=1&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
500000,47,2,2,1,https://casas.mitula.cl/adform/24301-256-7503-1e9353c5d8d4-a7d6-19d7e66-1858?page=12&pos=21&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
650000,65,2,2,0,https://casas.mitula.cl/adform/24301-256-750a-963f06bea8a5-b61c-19bdba0-3d18?page=11&pos=9&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
580000,52,2,2,1,https://casas.mitula.cl/adform/24301-256-7514-1e84ec838ce8-9cb1-19db170-1853?page=8&pos=18&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
550000,65,3,2,1,https://casas.mitula.cl/adform/24301-256-7517-c0b758feb611-bbfc-19bb257-4e2d?page=8&pos=8&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
550000,41,2,1,0,https://casas.mitula.cl/adform/24301-256-751d-f451204d4720-bd58-191975f-b547?page=17&pos=5&t_sec=1&t_pvid=ae3fb8b3-99b4-483d-9d8c-1e3f66935507&hd=false
900000,70,2,2,1,https://casas.mitula.cl/adform/24301-256-7525-eef630938af7-8130-19db538-fe60?page=11&pos=6&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
790000,64,2,2,1,https://casas.mitula.cl/adform/24301-256-752e-e1d49addd44d-aef0-19d4031-268a?page=15&pos=3&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
650000,52,2,1,1,https://casas.mitula.cl/adform/24301-256-7543-a795851ebafe-8814-19c5964-490a?page=15&pos=17&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
550000,57,2,2,1,https://casas.mitula.cl/adform/24301-256-7546-649754d78c4b-9ef8-19bdba8-2bd?page=10&pos=5&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
135000,115,4,2,1,https://casas.mitula.cl/adform/24301-256-7548-497e8e894bb-b72b-19328ac-fabb?page=2&pos=10&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
900000,114,3,2,0,https://casas.mitula.cl/adform/24301-256-756d-8b6f170a4dc7-8bba-199899b-8bc9?page=3&pos=28&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
400000,55,3,1,0,https://casas.mitula.cl/adform/24301-256-757f-262cf7c2d3c4-9397-19cfeca-8806?page=13&pos=16&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
600000,62,2,2,0,https://casas.mitula.cl/adform/24301-256-758b-5c8003975f53-8aa1-19d79bc-643b?page=5&pos=26&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
550000,65,2,1,1,https://casas.mitula.cl/adform/24301-256-758d-fff768fa354c-c05c-19ce8d8-6098?page=9&pos=25&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
500000,65,2,2,0,https://casas.mitula.cl/adform/24301-256-7592-6861e49e02b1-972e-19d4064-bd56?page=5&pos=10&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
450000,49,3,2,1,https://casas.mitula.cl/adform/24301-256-7593-359e5d25dc84-c09b-19ae069-8453?page=8&pos=24&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
450000,43,1,1,0,https://casas.mitula.cl/adform/24301-256-7594-245193c55b0d-8197-19d77a5-c18?page=16&pos=18&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
430000,34,1,1,1,https://casas.mitula.cl/adform/24301-256-7594-7bc0a939c382-b2d0-19d30ca-d25e?page=14&pos=14&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
1200000,120,3,2,0,https://casas.mitula.cl/adform/24301-256-7598-42d82a9eeec3-8bf4-19de053-1be2?page=3&pos=6&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
1000000,89,2,2,0,https://casas.mitula.cl/adform/24301-256-759b-78cea41ac1ad-9443-19b8b66-331e?page=5&pos=5&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
600000,95,3,3,1,https://casas.mitula.cl/adform/24301-256-75b1-a7ee50da8360-b3d1-19db025-28d7?page=10&pos=2&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
425000,37,1,1,1,https://casas.mitula.cl/adform/24301-256-75b2-fcbe19636e74-b4b8-19d7272-4b77?page=13&pos=5&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
400000,43,1,1,0,https://casas.mitula.cl/adform/24301-256-75be-b694c4a6fae2-9233-19d63d8-de1a?page=17&pos=8&t_sec=1&t_pvid=ae3fb8b3-99b4-483d-9d8c-1e3f66935507&hd=false
500000,50,3,1,1,https://casas.mitula.cl/adform/24301-256-75e8-29aea2b87279-a587-19d45b7-8bbc?page=15&pos=6&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
100000,70,2,2,0,https://casas.mitula.cl/adform/24301-256-761e-1bbe2878ec14-a382-199c901-2d96?page=4&pos=21&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
480000,65,3,1,1,https://casas.mitula.cl/adform/24301-256-762a-7868ccb3bf74-8a69-19d9381-39e2?page=2&pos=3&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
550000,76,2,2,1,https://casas.mitula.cl/adform/24301-256-762b-bbca117668e7-b071-19dbdf6-120d?page=1&pos=19&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
650000,69,3,2,1,https://casas.mitula.cl/adform/24301-256-763d-42e0fa63fe72-a59c-1999238-b0c5?page=14&pos=22&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
620000,55,3,2,0,https://casas.mitula.cl/adform/24301-256-763e-bea725ba0a99-9a6a-19dbafc-3b19?page=11&pos=8&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
680000,60,3,2,1,https://casas.mitula.cl/adform/24301-256-7650-1b3ff45fa2e2-b3a9-19d6ec2-70af?page=10&pos=23&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
650000,70,2,2,1,https://casas.mitula.cl/adform/24301-256-7669-2cf8950b0432-9c12-19d995f-6f5b?page=8&pos=16&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
500000,45,2,2,1,https://casas.mitula.cl/adform/24301-256-768c-6079a42b46ec-b251-19cc69d-f334?page=1&pos=8&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
500000,55,2,2,0,https://casas.mitula.cl/adform/24301-256-7697-ff3f09b3e2e9-928f-19c4933-f46a?page=13&pos=13&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
570000,56,2,2,1,https://casas.mitula.cl/adform/24301-256-769a-5a15cab451-aa1d-19dc192-c85d?page=15&pos=4&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
960000,90,2,2,0,https://casas.mitula.cl/adform/24301-256-76a3-6bd52574a0b4-850a-19cdf49-8cfb?page=5&pos=4&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
480000,53,2,2,0,https://casas.mitula.cl/adform/24301-256-76ae-ee28f4f2fead-be64-19d69a9-7aff?page=13&pos=12&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
550000,65,3,2,1,https://casas.mitula.cl/adform/24301-256-76b6-3e2af867cb55-ae6d-19d6905-2243?page=8&pos=15&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
550000,70,2,2,1,https://casas.mitula.cl/adform/24301-256-76bc-7b8e9d7c6603-9688-19c3d72-9895?page=9&pos=19&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
480000,51,3,1,1,https://casas.mitula.cl/adform/24301-256-76d6-e6c1e2bb1f9-8bfc-19d72e1-73b0?page=12&pos=29&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
500000,55,2,2,0,https://casas.mitula.cl/adform/24301-256-76e1-82e8d54c4848-88e5-19ae977-7901?page=14&pos=10&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
900000,105,4,3,1,https://casas.mitula.cl/adform/24301-256-770b-2dd580da7a0f-9fee-19ddde8-c6e7?page=13&pos=1&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
635000,40,2,1,1,https://casas.mitula.cl/adform/24301-256-770e-33c0405784c3-898a-19ce2d0-8067?page=14&pos=5&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
1200000,140,4,3,0,https://casas.mitula.cl/adform/24301-256-7718-90193dac124a-8c2d-19b9bf0-c5bc?page=3&pos=10&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
840000,90,2,2,0,https://casas.mitula.cl/adform/24301-256-7752-d05ee8c13b94-9a03-19db6a5-9d8?page=5&pos=22&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
500000,58,2,2,1,https://casas.mitula.cl/adform/24301-256-7761-c1b302a023ca-bcf4-1953a8f-5cee?page=2&pos=7&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
650000,65,2,1,1,https://casas.mitula.cl/adform/24301-256-7766-fe5997f559b6-a260-196cb37-50e6?page=10&pos=20&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
120000,85,3,2,1,https://casas.mitula.cl/adform/24301-256-776d-bdc8264dc73b-b34d-1934c1f-bc70?page=12&pos=25&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
110000,85,3,2,1,https://casas.mitula.cl/adform/24301-256-776d-c52653caa279-b34d-1934c3c-e054?page=15&pos=0&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
130000,110,4,3,1,https://casas.mitula.cl/adform/24301-256-776d-ea78e3ab0759-b34d-1934c68-2b6a?page=14&pos=26&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
120000,85,3,2,1,https://casas.mitula.cl/adform/24301-256-776d-f3ab428cc2a2-b34d-1934c6b-c574?page=14&pos=25&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
110000,70,2,2,1,https://casas.mitula.cl/adform/24301-256-776f-a9803df4a4bb-8598-1931301-220c?page=10&pos=7&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
550000,65,2,2,0,https://casas.mitula.cl/adform/24301-256-778f-5a45d89f7494-8e33-19d120b-e5ef?page=5&pos=23&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
600000,63,2,2,1,https://casas.mitula.cl/adform/24301-256-779a-2e3636fbff65-9449-19dcff1-ede?page=9&pos=21&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
350000,56,3,1,1,https://casas.mitula.cl/adform/24301-256-779b-c9263316a4a1-ba74-19d7e1b-7d36?page=12&pos=12&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
480000,50,3,1,0,https://casas.mitula.cl/adform/24301-256-77ab-b4c15507c4e3-8abd-19d223c-46e4?page=8&pos=27&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
550000,85,2,2,0,https://casas.mitula.cl/adform/24301-256-77b8-dc2e504eb150-b55a-19d0299-aedf?page=5&pos=24&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
500000,45,2,1,1,https://casas.mitula.cl/adform/24301-256-77bb-38b6546d9050-a4b4-19de3bd-73da?page=11&pos=28&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
450000,54,2,2,0,https://casas.mitula.cl/adform/24301-256-77d1-87b39c702baa-a5e4-199899b-85eb?page=4&pos=18&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
550000,53,2,2,0,https://casas.mitula.cl/adform/24301-256-77e4-e4341e1f2f21-8d99-19d74a2-5150?page=16&pos=0&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
580000,55,2,2,1,https://casas.mitula.cl/adform/24301-256-77ed-fd22ad03f9ef-a45e-19d7948-d7f0?page=2&pos=2&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
490000,40,1,1,0,https://casas.mitula.cl/adform/24301-256-77f3-d8cba32d95cd-94a3-19d0da2-e1a7?page=16&pos=13&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
350000,38,1,1,0,https://casas.mitula.cl/adform/24301-256-7821-75f0e7ca4b24-adda-19de30c-811f?page=15&pos=15&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
630000,72,3,2,0,https://casas.mitula.cl/adform/24301-256-7823-21bf3ea2555d-a0f1-19b3317-15f6?page=13&pos=10&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
120000,120,3,2,0,https://casas.mitula.cl/adform/24301-256-7832-afdca18679d-8282-199c901-52e0?page=4&pos=22&t_sec=1&t_pvid=3ccd29be-7f57-462b-99a8-66ed9b57e208&hd=false
390000,55,2,1,1,https://casas.mitula.cl/adform/24301-256-7839-dcc051b535c7-84ac-19b2439-f697?page=10&pos=18&t_sec=1&t_pvid=af630042-f96a-46bd-b0a6-777dc8d00cb7&hd=false
680000,60,2,2,0,https://casas.mitula.cl/adform/24301-256-784d-eac8a1c28ece-9bf6-19bb257-4854?page=13&pos=19&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
580000,65,2,2,1,https://casas.mitula.cl/adform/24301-256-7852-2bb8799692d5-9212-19cee84-c550?page=2&pos=6&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
790000,64,2,2,1,https://casas.mitula.cl/adform/24301-256-785a-83db8af733ab-8cc1-19d4517-5374?page=15&pos=5&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
400000,60,3,1,0,https://casas.mitula.cl/adform/24301-256-785b-ad1254a2a89f-af71-19d4403-8eb7?page=13&pos=23&t_sec=1&t_pvid=5814020f-729b-4e8b-adb1-9a87e70d6d8e&hd=false
580000,58,2,2,1,https://casas.mitula.cl/adform/24301-256-7860-c1fe7e9e8be7-8ef8-19b9f08-22cf?page=8&pos=0&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
600000,86,2,2,0,https://casas.mitula.cl/adform/24301-256-7862-a9843b11e112-b3e5-19cbf83-fef1?page=5&pos=28&t_sec=1&t_pvid=bf6ce94d-1cd4-4b7e-af62-9d7888853053&hd=false
950000,132,3,2,1,https://casas.mitula.cl/adform/24301-256-7863-95a35bc4c994-8997-19d42a5-9922?page=12&pos=16&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
840000,85,3,2,0,https://casas.mitula.cl/adform/24301-256-7864-4298149900ad-b447-19b52bf-6c38?page=9&pos=0&t_sec=1&t_pvid=420b1895-d5dd-4650-8d07-6eda32953489&hd=false
450000,48,3,2,1,https://casas.mitula.cl/adform/24301-256-786c-cfc7d473a3a6-817d-19b47cd-bc6d?page=1&pos=10&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
650000,70,2,5,1,https://casas.mitula.cl/adform/24301-256-786d-fc3892c9055e-a335-19c8225-81da?page=1&pos=29&t_sec=1&t_pvid=521187bd-ff52-4d42-896b-df1805fb0df6&hd=false
145000,130,4,3,1,https://casas.mitula.cl/adform/24301-256-7870-dbf6789f870a-8b35-193124e-8e2?page=2&pos=11&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
120000,80,3,2,1,https://casas.mitula.cl/adform/24301-256-7870-e69fbfa4890e-8b35-1931263-7dce?page=11&pos=12&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
120000,100,3,2,1,https://casas.mitula.cl/adform/24301-256-7870-f6217c08fc10-8b35-1931286-9ced?page=11&pos=13&t_sec=1&t_pvid=f9d0735c-42cf-4c30-9bca-32b51ce076b7&hd=false
100000,60,2,2,1,https://casas.mitula.cl/adform/24301-256-7870-fc37ee09450a-8b35-1931294-a91?page=2&pos=16&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
550000,60,2,2,1,https://casas.mitula.cl/adform/24301-256-787b-688f6e8df57d-9117-19d1d6c-9ee3?page=2&pos=8&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
630000,85,3,2,0,https://casas.mitula.cl/adform/24301-256-787d-da4bb09138a9-88a0-19db2e7-fa28?page=3&pos=7&t_sec=1&t_pvid=fca5eec1-8dac-4aef-b40b-b0bc37e1cf1c&hd=false
110000,85,2,2,1,https://casas.mitula.cl/adform/24301-256-787f-43543bc90ef9-ab3b-1930954-6aab?page=2&pos=12&t_sec=1&t_pvid=e02a8ce9-5325-4d77-8de1-7f42945da528&hd=false
120000,68,2,2,1,https://casas.mitula.cl/adform/24301-256-787f-4a966da85844-ab3b-1930976-4643?page=14&pos=29&t_sec=1&t_pvid=337f6768-d109-45b0-8694-92d38de5ef96&hd=false
510000,70,3,2,1,https://casas.mitula.cl/adform/24301-256-787f-52d448985122-b4e8-19d42ac-99e1?page=8&pos=14&t_sec=1&t_pvid=6580b1e5-e95e-4bbc-ad22-41128c931115&hd=false
120000,110,3,2,1,https://casas.mitula.cl/adform/24301-256-787f-55177e44a09c-ab3b-1930987-ec42?page=15&pos=2&t_sec=1&t_pvid=c4c81812-32c7-4ee1-a9f8-7a32717e1092&hd=false
120000,110,3,2,1,https://casas.mitula.cl/adform/24301-256-787f-5cf3adc12517-ab3b-1930996-8039?page=12&pos=27&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
120000,75,3,2,1,https://casas.mitula.cl/adform/24301-256-787f-6266a50341e1-ab3b-19309a7-c9ae?page=12&pos=26&t_sec=1&t_pvid=9de5cc26-ee18-428d-9b00-b1b2d8188f1e&hd=false
450000,44,2,1,0,https://casas.mitula.cl/adform/24301-256-787f-74f8986faf73-99be-19d58b1-556?page=16&pos=29&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
400000,52,2,2,0,https://casas.mitula.cl/adform/24301-256-788f-1781b64b7b65-8d80-19c5708-7724?page=16&pos=12&t_sec=1&t_pvid=ce484b53-61c1-491e-9939-9b737527fe67&hd=false
